timestamp,num_devices,lambda,w_failure,w_service,candidate_count,selected_alpha,weighted_predicted_failure_rate,weighted_predicted_dnst,performance_cost,reconfiguration_cost,joint_cost,hard_stability_enabled,r_max,feasible_candidate_count,constraint_active,unconstrained_reconfiguration_cost,unconstrained_performance_cost,app_weight_0,selected_w_load_0,selected_threshold_0,predicted_failure_rate_0,predicted_dnst_0,app_weight_1,selected_w_load_1,selected_threshold_1,predicted_failure_rate_1,predicted_dnst_1,app_weight_2,selected_w_load_2,selected_threshold_2,predicted_failure_rate_2,predicted_dnst_2
2050.0,1800,0.5,0.5,0.5,2537,0.6,0.2877072177300188,0.7894309183161822,0.31009955480346896,0.0,0.15504977740173448,True,0.2,148,False,0.0,0.31009955480346896,0.5472473674487345,0.5,85.0,0.2766019105911255,0.8077781796455383,0.34232403473120265,0.7,80.0,0.2971762716770172,0.7757701873779297,0.11042859782006281,0.4,90.0,0.31338775157928467,0.7408556938171387
2110.0,1800,0.5,0.5,0.5,2537,0.6,0.27477309054978594,0.7854096740924252,0.2995117816367075,0.0,0.14975589081835375,True,0.2,148,False,0.0,0.2995117816367075,0.539957815795641,0.5,85.0,0.26199766993522644,0.8027654886245728,0.3488633700492149,0.7,80.0,0.2850249111652374,0.7719794511795044,0.11117881415514413,0.4,90.0,0.304650217294693,0.7432605028152466
2170.0,1800,0.5,0.5,0.5,2537,0.6,0.28250053187591473,0.7959310837816646,0.30945832275832164,0.0,0.15472916137916082,True,0.2,148,False,0.0,0.30945832275832164,0.5506299580027998,0.5,85.0,0.27170681953430176,0.8057518005371094,0.33845076994867007,0.7,80.0,0.2922002673149109,0.7862507104873657,0.1109192720485301,0.4,90.0,0.3064860701560974,0.7767166495323181
2230.0,1800,0.5,0.5,0.5,2537,0.6,0.28180547310893783,0.7946858915342297,0.30843039171564707,0.0,0.15421519585782353,True,0.2,148,False,0.0,0.30843039171564707,0.5401796210090751,0.5,85.0,0.2742171287536621,0.8098472952842712,0.3464052287581699,0.7,80.0,0.28654325008392334,0.7829661965370178,0.11341515023275497,0.4,90.0,0.3034769892692566,0.7582699656486511
2290.0,1800,0.5,0.5,0.5,2537,0.6,0.27349059014928107,0.7938335961654407,0.30239670474782127,0.0,0.15119835237391063,True,0.2,148,False,0.0,0.30239670474782127,0.5379084967320261,0.5,85.0,0.2607761323451996,0.8125075697898865,0.3506069094304388,0.7,80.0,0.2841779589653015,0.7772368788719177,0.11148459383753502,0.4,90.0,0.3012267053127289,0.755927324295044
2350.0,1800,0.5,0.5,0.5,2537,0.6,0.27805084352991255,0.7827962436460039,0.30057488947986505,0.0,0.15028744473993252,True,0.2,148,False,0.0,0.30057488947986505,0.5436879630924087,0.5,85.0,0.2658219635486603,0.7933449745178223,0.345309660282399,0.7,80.0,0.2870503067970276,0.7753990888595581,0.11100237662519223,0.4,90.0,0.30995190143585205,0.7541400194168091
2410.0,1800,0.5,0.5,0.5,2537,0.6,0.28882426769267344,0.7889572653791025,0.31064783377565275,0.0,0.15532391688782637,True,0.2,148,False,0.0,0.31064783377565275,0.5397893369217206,0.5,85.0,0.2781963646411896,0.7959749698638916,0.3467124495383045,0.7,80.0,0.29622215032577515,0.7930389642715454,0.11349821353997494,0.4,90.0,0.31677088141441345,0.7431128621101379
2470.0,1800,0.5,0.5,0.5,2537,0.6,0.2755723546075805,0.7845231396714655,0.29965984820545843,0.0,0.14982992410272922,True,0.2,148,False,0.0,0.29965984820545843,0.5532647647414716,0.5,85.0,0.26464369893074036,0.8004894256591797,0.338390654814539,0.7,80.0,0.284526526927948,0.7683020830154419,0.10834458044398938,0.4,90.0,0.303413450717926,0.7536537647247314
2530.0,1800,0.5,0.5,0.5,2537,0.6,0.2864420858179042,0.7959719649202422,0.31215655389803887,0.0,0.15607827694901943,True,0.2,148,False,0.0,0.31215655389803887,0.5394546725704964,0.5,85.0,0.27684763073921204,0.8044224977493286,0.3474714518760196,0.7,80.0,0.2928452789783478,0.794999897480011,0.11307387555348404,0.4,90.0,0.3125387132167816,0.7586431503295898
2590.0,1800,0.5,0.5,0.5,2537,0.6,0.27863169730692405,0.7854076800981268,0.3021344924692795,0.0,0.15106724623463974,True,0.2,148,False,0.0,0.3021344924692795,0.5411289211408625,0.5,85.0,0.26636749505996704,0.7944692969322205,0.34910209892986727,0.7,80.0,0.28817903995513916,0.7772990465164185,0.10976897992927019,0.4,90.0,0.30872687697410583,0.7665247321128845
2650.0,1800,0.5,0.5,0.5,2537,0.6,0.2817289101667367,0.7951701092488824,0.3085942875655632,0.0,0.1542971437827816,True,0.2,148,False,0.0,0.3085942875655632,0.54019856845994,0.5,85.0,0.2735402584075928,0.8037889003753662,0.34809512814592475,0.7,80.0,0.28590336441993713,0.7926011681556702,0.1117063033941353,0.4,90.0,0.30831998586654663,0.7614958882331848
2710.0,1800,0.5,0.5,0.5,2537,0.6,0.2842477947596396,0.7828940242969317,0.304832019508836,0.0,0.152416009754418,True,0.2,148,False,0.0,0.304832019508836,0.5498679760967249,0.5,85.0,0.2738737165927887,0.7919073700904846,0.3391392967989994,0.7,80.0,0.2924920916557312,0.780152440071106,0.11099272710427573,0.4,90.0,0.3104513883590698,0.7466180324554443
2770.0,1800,0.5,0.5,0.5,2537,0.6,0.2659633500147803,0.7902203530714376,0.29566722321381356,0.0,0.14783361160690678,True,0.2,148,False,0.0,0.29566722321381356,0.5449953227315248,0.5,85.0,0.2553885579109192,0.8082658648490906,0.3430308699719364,0.7,80.0,0.2726123631000519,0.7707307934761047,0.11197380729653882,0.4,90.0,0.2970634400844574,0.7620959281921387
2830.0,1800,0.5,0.5,0.5,2537,0.6,0.2880593568364394,0.7812182884641533,0.3066762799620814,0.0,0.1533381399810407,True,0.2,148,False,0.0,0.3066762799620814,0.5407709240784975,0.5,85.0,0.27896562218666077,0.8048412799835205,0.3446208608496089,0.7,80.0,0.2937357723712921,0.7585726380348206,0.11460821507189359,0.4,90.0,0.31389883160591125,0.7378491163253784
2890.0,1800,0.5,0.5,0.5,2537,0.6,0.2832439884390866,0.7911298125920159,0.30782253159252126,0.0,0.15391126579626063,True,0.2,148,False,0.0,0.30782253159252126,0.5406957891323482,0.5,85.0,0.27280348539352417,0.7978721261024475,0.34678278593598,0.7,80.0,0.29077595472335815,0.7941593527793884,0.11252142493167185,0.4,90.0,0.31020045280456543,0.7493943572044373
2950.0,1800,0.5,0.5,0.5,2537,0.6,0.2919913590769742,0.7926560563690668,0.314450852491015,0.0,0.1572254262455075,True,0.2,148,False,0.0,0.314450852491015,0.5378622768374681,0.5,85.0,0.28326284885406494,0.8088043928146362,0.34857407836772547,0.7,80.0,0.29812541604042053,0.780698835849762,0.11356364479480639,0.4,90.0,0.3145035207271576,0.7528756856918335
3010.0,1800,0.5,0.5,0.5,2537,0.6,0.28531061266469376,0.8000631383899747,0.3132118265272713,0.0,0.15660591326363565,True,0.2,148,False,0.0,0.3132118265272713,0.541452712165064,0.5,85.0,0.276824414730072,0.8196290731430054,0.34497245822052097,0.7,80.0,0.2912725806236267,0.7857140898704529,0.11357482961441509,0.4,90.0,0.30765852332115173,0.7503690123558044
3070.0,1800,0.5,0.5,0.5,2537,0.6,0.26852722548285524,0.7910447423876885,0.2977781557105904,0.0,0.1488890778552952,True,0.2,148,False,0.0,0.2977781557105904,0.5415373036033493,0.5,85.0,0.25797972083091736,0.798805296421051,0.3479160786527425,0.7,80.0,0.2739892601966858,0.7881546020507812,0.11054661774390817,0.4,90.0,0.30300623178482056,0.7621238827705383
3130.0,1800,0.5,0.5,0.5,2537,0.6,0.28050658272241275,0.7949620080206272,0.3076703749393621,0.0,0.15383518746968106,True,0.2,148,False,0.0,0.3076703749393621,0.5407721324453966,0.5,85.0,0.2700515687465668,0.8095895051956177,0.3466213384249988,0.7,80.0,0.2867746651172638,0.7860105037689209,0.11260652912960462,0.4,90.0,0.3114206790924072,0.7522703409194946
3190.0,1800,0.5,0.5,0.5,2537,0.6,0.290780885163627,0.7962203628635682,0.3152174352182137,0.0,0.15760871760910686,True,0.2,148,False,0.0,0.3152174352182137,0.5451159325821772,0.5,85.0,0.28033217787742615,0.8087118864059448,0.34430580128503585,0.7,80.0,0.298139750957489,0.785244345664978,0.11057826613278704,0.4,90.0,0.31937652826309204,0.7688169479370117
3250.0,1800,0.5,0.5,0.5,2537,0.6,0.2762063510003737,0.7915748743906531,0.30323588931783135,0.0,0.15161794465891568,True,0.2,148,False,0.0,0.30323588931783135,0.5411437199207323,0.5,85.0,0.26805704832077026,0.7962544560432434,0.34660753043314146,0.7,80.0,0.2800742983818054,0.7888002395629883,0.11224874964612626,0.4,90.0,0.30354994535446167,0.777582585811615
3310.0,1800,0.5,0.5,0.5,2537,0.6,0.2837849081697703,0.7886344325571251,0.3070774205640147,0.0,0.15353871028200736,True,0.2,148,False,0.0,0.3070774205640147,0.5401013785589085,0.5,85.0,0.27453672885894775,0.8052513599395752,0.34729262399924204,0.7,80.0,0.2902205288410187,0.7737373113632202,0.11260599744184945,0.4,90.0,0.3082943558692932,0.7548781037330627
3370.0,1800,0.5,0.5,0.5,2537,0.6,0.2810684297274666,0.7887310170037355,0.30527346813971784,0.0,0.15263673406985892,True,0.2,148,False,0.0,0.30527346813971784,0.5440438580189556,0.5,85.0,0.27303338050842285,0.8149862289428711,0.3437093477048876,0.7,80.0,0.2853577435016632,0.7617721557617188,0.11224679427615684,0.4,90.0,0.3068788945674896,0.7440261840820312
3430.0,1800,0.5,0.5,0.5,2537,0.6,0.2860418440273989,0.7925535984047094,0.3103598768648792,0.0,0.1551799384324396,True,0.2,148,False,0.0,0.3103598768648792,0.5409843713552601,0.5,85.0,0.2773691713809967,0.8011384606361389,0.3501749475157453,0.7,80.0,0.2925284206867218,0.7886468172073364,0.10884068112899463,0.4,90.0,0.3082793354988098,0.7624525427818298
3490.0,1800,0.5,0.5,0.5,2537,0.6,0.280228400272373,0.776248205463474,0.2991351614329994,0.0,0.1495675807164997,True,0.2,148,False,0.0,0.2991351614329994,0.5415160760384886,0.5,85.0,0.27169346809387207,0.7981578707695007,0.34405069232574514,0.7,80.0,0.2876131534576416,0.7589075565338135,0.11443323163576626,0.4,90.0,0.29841431975364685,0.7247039675712585
3550.0,1800,0.5,0.5,0.5,2537,0.6,0.2789824322270076,0.7851068413989706,0.30223879984088153,0.0,0.15111939992044077,True,0.2,148,False,0.0,0.30223879984088153,0.5435457705677867,0.5,85.0,0.2679516673088074,0.8117836117744446,0.34247972190034764,0.7,80.0,0.28606992959976196,0.7552934885025024,0.11397450753186558,0.4,90.0,0.31029120087623596,0.7474705576896667
70.0,1800,0.5,0.5,0.5,2537,0.6,0.17605667094306088,0.7589094291495426,0.22057237440297,0.0,0.110286187201485,True,0.2,148,False,0.0,0.22057237440297,0.5350179774142908,0.5,85.0,0.17461517453193665,0.7684587836265564,0.35255988251379955,0.7,80.0,0.1715884804725647,0.740781843662262,0.11242214007190966,0.4,90.0,0.1969291716814041,0.7703127264976501
130.0,1800,0.5,0.5,0.5,2537,0.6,0.2754065474725747,0.7745772356437279,0.2951113902293786,0.0,0.1475556951146893,True,0.2,148,False,0.0,0.2951113902293786,0.5410406232609906,0.5,85.0,0.26739251613616943,0.793299674987793,0.3427007976256724,0.7,80.0,0.2797069847583771,0.7599355578422546,0.11625857911333705,0.4,90.0,0.30002540349960327,0.730607271194458
190.0,1800,0.5,0.5,0.5,2537,0.6,0.2887977070084705,0.7953293471269126,0.31347162454168287,0.0,0.15673581227084143,True,0.2,148,False,0.0,0.31347162454168287,0.5437269458841107,0.5,85.0,0.2770850956439972,0.8114482760429382,0.34673390297427276,0.7,80.0,0.29942798614501953,0.7833586931228638,0.10953915114161647,0.4,90.0,0.3132874369621277,0.7532104849815369
250.0,1800,0.5,0.5,0.5,2537,0.6,0.2811236530030687,0.7873098330597315,0.3046771902090767,0.0,0.15233859510453834,True,0.2,148,False,0.0,0.3046771902090767,0.5390719257540604,0.5,85.0,0.27103951573371887,0.8054450154304504,0.3477958236658933,0.7,80.0,0.28831014037132263,0.7708027958869934,0.1131322505800464,0.4,90.0,0.30708128213882446,0.7516428232192993
310.0,1800,0.5,0.5,0.5,2537,0.6,0.27447123391295625,0.7893769719606807,0.3010758926047725,0.0,0.15053794630238626,True,0.2,148,False,0.0,0.3010758926047725,0.5423697125496612,0.5,85.0,0.2629849910736084,0.795691967010498,0.3468100023369946,0.7,80.0,0.2834954559803009,0.7866681814193726,0.11082028511334424,0.4,90.0,0.30244535207748413,0.7669476270675659
370.0,1800,0.5,0.5,0.5,2537,0.6,0.2765872098990727,0.7803041235591321,0.2984682672115522,0.0,0.1492341336057761,True,0.2,148,False,0.0,0.2984682672115522,0.538620462976006,0.5,85.0,0.27072766423225403,0.7980205416679382,0.34629290510400523,0.7,80.0,0.2784426212310791,0.7626930475234985,0.11508663191998873,0.4,90.0,0.2984277606010437,0.750380277633667
430.0,1800,0.5,0.5,0.5,2537,0.6,0.2811409669973728,0.7918020230154955,0.3066924101074583,0.0,0.15334620505372915,True,0.2,148,False,0.0,0.3066924101074583,0.5460741293996826,0.5,85.0,0.2714483439922333,0.8067412376403809,0.3430585379516385,0.7,80.0,0.2891530394554138,0.7807199954986572,0.11086733264867893,0.4,90.0,0.30408984422683716,0.7525106072425842
490.0,1800,0.5,0.5,0.5,2537,0.6,0.2759007531846712,0.7895990207643737,0.302146902520656,0.0,0.151073451260328,True,0.2,148,False,0.0,0.302146902520656,0.5420949355260699,0.5,85.0,0.2660718262195587,0.8140488266944885,0.34867314520650344,0.7,80.0,0.28264477849006653,0.7725613117218018,0.10923191926742665,0.4,90.0,0.3031524121761322,0.7226449251174927
550.0,1800,0.5,0.5,0.5,2537,0.6,0.2749094277663594,0.7918293893367964,0.30246757612237407,0.0,0.15123378806118704,True,0.2,148,False,0.0,0.30246757612237407,0.5436361081182367,0.5,85.0,0.2663596570491791,0.8170326948165894,0.3446854358926313,0.7,80.0,0.2802264392375946,0.7673304677009583,0.11167845598913197,0.4,90.0,0.3001181185245514,0.7447566986083984
610.0,1800,0.5,0.5,0.5,2537,0.6,0.27707937593837845,0.7863767410445771,0.30151120176131774,0.0,0.15075560088065887,True,0.2,148,False,0.0,0.30151120176131774,0.5407458883483901,0.5,85.0,0.26715731620788574,0.801085352897644,0.347787815612694,0.7,80.0,0.2840757966041565,0.7720293998718262,0.11146629603891592,0.4,90.0,0.3033836781978607,0.7597876191139221
